,galex_objid,sdss_objid,ra,dec,u,g,r,i,z,nuv_mag,fuv_mag,classs,subclass
5572,6.37486E+18,1.23767E+18,180.4384184,35.20983065,21.39746094,20.99128723,20.75306702,20.68774796,21.01904297,21.55444145,22.12554169,QSO,null
5574,3.057E+18,1.23767E+18,189.0243819,35.22378776,23.85094452,22.20262718,21.64932632,21.29333305,20.7602272,24.27797699,-999,QSO,null
5579,3.05679E+18,1.23767E+18,186.9635757,35.28011608,21.70044899,21.36216545,21.27508354,21.23451996,20.92531013,22.49370384,-999,STAR,WDcooler
5582,6.37486E+18,1.23767E+18,181.8837586,34.47635364,21.30018616,20.80979347,20.84892273,20.76072884,20.5901432,21.30316353,-999,QSO,BROADLINE
5583,6.37468E+18,1.23766E+18,185.5821302,40.16064666,21.18924713,20.91705513,20.92917252,20.7806778,20.3579731,22.97973061,-999,QSO,BROADLINE
5585,6.37468E+18,1.23766E+18,185.8426244,40.06559829,21.07452965,20.57614136,20.15193558,19.88507843,19.69033813,21.01355743,22.3758564,QSO,STARBURST BROADLINE
5587,6.37468E+18,1.23766E+18,186.2949321,40.18513089,21.77624512,20.9686203,20.65310287,20.56551933,20.26810074,23.00326347,-999,STAR,F3/F5V (30743)
5589,6.37486E+18,1.23767E+18,186.8858015,34.52578249,21.12285423,20.65347672,20.58747101,20.61310196,20.81908226,21.59386826,-999,STAR,WDcooler
5592,6.37932E+18,1.23767E+18,200.5887942,32.81625585,21.60594177,21.2556057,21.05044174,21.11964989,20.74695778,21.55092621,-999,QSO,null
5593,3.08046E+18,1.23767E+18,201.2365552,31.848049,21.66394234,20.2687149,20.02855492,19.67971039,19.40168571,24.17977142,-999,QSO,BROADLINE
5595,3.15087E+18,1.23767E+18,203.6449842,28.70778146,24.9996376,21.24333191,20.74381256,20.57026482,20.34040642,23.54222679,-999,STAR,F8V (G_243-63)
5596,3.15073E+18,1.23767E+18,198.1179874,28.9653373,22.53364182,21.49569702,21.51034927,21.6824379,21.24030304,24.2733345,-999,STAR,A4V (97603)
5599,2.54172E+18,1.23767E+18,197.5526574,29.5788449,21.19169998,20.36515427,20.59213829,20.51530266,20.17678642,23.01512337,23.7810154,QSO,BROADLINE
5600,3.24597E+18,1.23766E+18,184.410897,40.13944551,19.90089798,19.68899155,19.76915169,19.66198158,19.41511726,22.61709595,-999,QSO,BROADLINE
5601,6.37932E+18,1.23767E+18,202.6178485,28.55475384,20.45708656,19.98721695,19.86539268,19.80489731,19.6250267,20.65145493,21.46517944,QSO,BROADLINE
5602,6.37932E+18,1.23767E+18,198.9997957,30.57795112,24.99405479,21.22619629,20.98967552,20.844347,21.35285568,21.99536133,-999,STAR,F2V (33256)
5604,6.37932E+18,1.23767E+18,207.8839095,32.25628315,21.87402344,21.22550774,21.34424591,21.13876152,21.04974365,23.27643776,-999,QSO,BROADLINE
5610,6.37932E+18,1.23767E+18,199.2223468,30.59388739,20.07187462,19.19146729,18.92567062,18.83656502,18.81307411,21.76080894,-999,STAR,F2V (33256)
5619,6.37489E+18,1.23767E+18,193.3300072,31.49754273,21.49637985,20.88533974,20.67956924,20.78568077,20.21536446,21.56731606,-999,QSO,BROADLINE
5620,3.36458E+18,1.23767E+18,199.4441267,29.40784272,26.05533791,21.58538628,21.29603386,21.2888031,20.87150574,22.65106392,-999,STAR,A4V (136729)
5621,6.37932E+18,1.23767E+18,199.4403439,29.70190219,20.00382996,19.57579994,19.51511765,19.54073524,19.5461483,22.29645729,21.66939163,QSO,BROADLINE
5622,3.86694E+18,1.23767E+18,200.1701465,30.67126071,22.27274704,20.99474716,20.56344414,20.14929581,20.01766205,23.48232841,-999,QSO,BROADLINE
5623,6.37489E+18,1.23767E+18,193.0727813,31.30480524,21.67287064,21.4501915,21.30554771,21.23251152,20.86061859,23.04517174,-999,QSO,BROADLINE
5625,6.37489E+18,1.23767E+18,192.9356013,32.39982416,21.16358566,20.65112877,20.55805779,20.54956627,20.24222565,20.84428596,-999,QSO,BROADLINE
5629,3.15083E+18,1.23767E+18,202.3832347,29.82228096,21.13839531,20.63681602,20.61716461,20.57415009,20.60012627,22.74297333,-999,QSO,null
5630,3.8687E+18,1.23767E+18,204.2421512,34.60612415,22.59985161,21.54109192,21.35560608,21.22395134,20.89712906,23.62649727,-999,STAR,F2V (33256)
5631,3.86835E+18,1.23767E+18,203.209164,33.63814072,21.60416985,20.92435646,21.04478836,21.08513069,20.82395363,24.24969292,-999,QSO,BROADLINE
5632,3.8687E+18,1.23767E+18,203.7606969,34.14925734,21.70689774,20.84243393,20.71757889,20.81978226,20.78541946,22.84988976,-999,STAR,A1V (95418)
5633,3.8687E+18,1.23767E+18,204.2421512,34.60612415,22.59985161,21.54109192,21.35560608,21.22395134,20.89712906,23.62649727,-999,STAR,F5Ib... (17463)
5635,3.8687E+18,1.23767E+18,204.390306,33.89241395,22.55389595,21.74481964,21.55236053,21.2829628,21.01193428,23.9308548,-999,STAR,F0V (90277)
5636,6.37932E+18,1.23767E+18,204.6484595,33.54530447,21.18142891,20.66760254,20.00384712,19.19389343,18.76517487,22.46736336,-999,QSO,BROADLINE
5638,6.37932E+18,1.23767E+18,204.9536643,33.65351611,21.92307854,21.33678818,21.23778725,21.31049538,20.7336483,-999,22.14431953,QSO,BROADLINE
5639,6.37932E+18,1.23767E+18,205.2780124,34.12145224,20.73605728,20.28725433,20.19699097,20.18579865,19.87248802,20.80228424,22.29268265,QSO,BROADLINE
5640,6.37932E+18,1.23766E+18,205.4478705,35.0541645,21.510252,20.9864006,20.84370232,20.76196671,21.23945618,22.82881165,-999,QSO,null
5645,6.37932E+18,1.23767E+18,205.1041339,32.84132104,18.52827072,18.54688263,18.97698402,19.33223152,19.62392807,-999,17.55261803,STAR,WDhotter
5648,6.37932E+18,1.23767E+18,203.201031,32.66692378,21.68819237,21.12262344,20.88426971,20.56432724,20.22700119,21.4476738,-999,QSO,BROADLINE
5649,6.37932E+18,1.23767E+18,206.3344322,33.92450666,21.52983475,21.08330154,21.03565407,20.81475639,20.81930923,22.22402382,-999,QSO,BROADLINE
5651,6.37932E+18,1.23767E+18,207.520073,33.66376413,21.57519531,20.99028015,20.85034752,20.71151733,20.44118118,22.02853203,-999,QSO,BROADLINE
5652,6.37862E+18,1.23767E+18,199.1663917,23.3897396,20.14327431,19.72188187,19.76039886,19.73754883,19.51632881,19.67974854,20.18242073,QSO,BROADLINE
5654,6.37862E+18,1.23767E+18,198.2949027,23.68054497,20.31321716,20.0896759,20.0289402,20.14980125,19.94896126,20.41352463,21.85027504,QSO,null
5655,6.37862E+18,1.23767E+18,198.4922987,24.21628269,20.46043205,20.26830864,20.22175026,20.06938171,19.91152573,20.66980934,21.29478073,QSO,BROADLINE
5657,3.86761E+18,1.23766E+18,201.4929225,39.47546405,21.49308205,20.53027534,20.4601059,20.50926208,20.35710907,23.1946907,-999,STAR,A4V (136729)
5659,6.37932E+18,1.23767E+18,207.0039059,32.17416245,20.92348671,20.63531113,20.76389885,20.64626503,20.10225868,20.87568665,-999,QSO,BROADLINE
5663,6.37472E+18,1.23766E+18,202.2458777,37.93989119,21.46063805,20.67889404,20.58372498,20.46012115,20.16824532,21.37733269,-999,QSO,BROADLINE
5674,3.1508E+18,1.23767E+18,201.8191236,29.05339981,21.7680378,20.85392952,20.13310432,19.71686935,19.35386658,23.30391121,-999,QSO,BROADLINE
5676,3.15076E+18,1.23767E+18,200.3992652,28.75896541,22.25117111,21.93183517,21.86471176,22.08760071,21.30122185,23.59667397,-999,STAR,A8V (155514)
5677,3.86472E+18,1.23767E+18,194.526619,32.28552777,21.22408485,20.77655602,20.73886681,20.54908562,20.02904129,23.60413933,-999,QSO,BROADLINE
5680,6.37472E+18,1.23766E+18,200.2089201,36.57718513,21.12500191,20.68239212,20.65542221,20.52626228,20.72959709,21.44068146,-999,QSO,BROADLINE
5682,3.8681E+18,1.23766E+18,202.3525657,35.9668179,22.57251167,21.70270157,21.35762215,21.09574509,20.77532959,23.64097595,-999,STAR,G0 (G_101-29)
5683,6.37932E+18,1.23766E+18,202.9729529,35.34514599,21.89343262,21.19167137,21.15835381,21.23951149,20.80608177,21.64080429,-999,QSO,BROADLINE
5685,6.37873E+18,1.23767E+18,191.711073,25.74535492,23.10846329,21.47131157,20.13934135,19.75515366,19.3800354,22.25130272,-999,QSO,AGN
5687,6.37932E+18,1.23766E+18,202.9729529,35.34514599,21.89343262,21.19167137,21.15835381,21.23951149,20.80608177,21.64080429,-999,QSO,BROADLINE
5692,6.37862E+18,1.23767E+18,192.6539234,23.62908567,20.17071342,20.10506821,20.07706261,19.87656975,19.9297905,21.91537476,-999,QSO,BROADLINE
5698,6.37932E+18,1.23767E+18,200.8538814,35.03814585,24.71706963,22.12547874,21.67451477,21.28574371,21.14612579,22.57078362,-999,QSO,BROADLINE
5700,6.37932E+18,1.23766E+18,207.0194194,34.87854489,21.07764053,20.53238487,20.32011604,20.29771996,19.80758286,22.50535583,-999,QSO,BROADLINE
5701,6.37873E+18,1.23767E+18,184.6669591,25.8778897,20.27383232,20.08396912,20.0566349,19.82569885,19.90560341,21.44991684,-999,QSO,BROADLINE
5702,6.37873E+18,1.23767E+18,185.8808013,24.52801134,19.1329937,17.766119,17.11459923,16.8583107,16.80421257,19.75369072,21.30033684,QSO,BROADLINE
5703,3.8668E+18,1.23766E+18,199.1444476,38.53154239,21.76184654,21.26417732,21.01599884,21.07117844,20.80433655,23.20060349,-999,QSO,null
5706,6.37482E+18,1.23767E+18,176.9279682,26.0954687,19.8255291,19.89224625,20.08486176,19.62929344,19.66302681,21.7328434,-999,QSO,BROADLINE
5707,6.37887E+18,1.23767E+18,177.4187291,25.83980932,20.92667389,20.38632202,20.10801697,20.01675224,19.74388695,21.75055885,-999,QSO,BROADLINE
5708,6.37489E+18,1.23767E+18,197.8822077,32.46533321,20.48869705,19.77774811,19.63529205,19.49247551,19.40836334,21.44794464,-999,QSO,BROADLINE
5709,6.37489E+18,1.23767E+18,196.5375555,32.38157569,22.60497284,21.47040939,21.43354988,21.42169571,21.68683434,22.90213203,-999,QSO,BROADLINE
5710,6.37489E+18,1.23767E+18,195.9411719,31.64919031,21.51952362,21.02629471,21.01994896,20.99851227,20.74647522,22.47441101,-999,STAR,WDcooler
5717,6.37489E+18,1.23767E+18,194.0073635,29.73337113,22.11180115,21.29800415,21.38219643,21.27557755,20.72612,22.77580833,-999,QSO,null
5719,6.37489E+18,1.23767E+18,197.6652093,33.71889,20.52319527,19.94060707,19.87793159,19.91328812,19.64443588,22.02070045,-999,QSO,BROADLINE
5725,6.37873E+18,1.23767E+18,184.4228373,25.56708946,20.0749836,20.14478874,20.26923943,19.97222137,19.81570816,21.18895531,-999,QSO,BROADLINE
5726,6.37862E+18,1.23767E+18,200.1494584,24.64047169,19.10266876,18.15019798,17.88490486,17.77388,17.89624023,20.99023438,-999,STAR,F5
5732,6.37486E+18,1.23767E+18,181.6258683,29.657935,18.03829765,16.98826218,16.56884956,16.39750481,16.32330894,20.80859566,-999,STAR,G0
5734,6.37486E+18,1.23767E+18,181.8661248,26.2679289,18.66265678,17.64455032,16.93446732,16.48124313,16.4181118,19.52924728,19.47324371,QSO,AGN BROADLINE
5738,6.37472E+18,1.23766E+18,198.9058622,39.65736455,18.85886383,17.87724495,17.39483261,17.21233749,17.15653229,22.3553257,-999,STAR,F2
5739,6.37486E+18,1.23767E+18,181.6258683,29.657935,18.03829765,16.98826218,16.56884956,16.39750481,16.32330894,20.80859566,-999,STAR,G0
5741,6.37472E+18,1.23766E+18,198.2336813,38.54206942,20.33954048,20.08866501,20.09579086,20.16716576,19.82917213,21.28482246,-999,QSO,BROADLINE
5744,6.37489E+18,1.23767E+18,197.3964264,30.86260828,20.4622879,19.93443871,19.88106918,19.86079597,19.64902115,22.04499817,21.74164772,QSO,BROADLINE
5748,3.05404E+18,1.23767E+18,195.1256968,29.26546635,21.79417229,20.50180435,20.35302925,20.23271942,20.40494919,23.95480728,-999,QSO,BROADLINE
5749,6.37489E+18,1.23767E+18,196.5375555,32.38157569,22.60497284,21.47040939,21.43354988,21.42169571,21.68683434,22.90213203,-999,QSO,null
5750,6.37489E+18,1.23767E+18,196.5431317,31.65036972,20.98843193,20.49808884,20.42928505,20.4612999,20.58212852,21.24508095,22.50808907,QSO,BROADLINE
5753,6.37887E+18,1.23767E+18,178.4202262,20.70565037,22.26179123,21.74856758,21.5878067,21.56701851,21.4321785,22.61850166,-999,QSO,BROADLINE
5754,6.37887E+18,1.23767E+18,178.5523809,21.71036659,22.9281559,20.7349205,20.24429131,19.87837791,19.30113411,22.98582649,-999,QSO,BROADLINE
5757,3.86511E+18,1.23766E+18,195.1502084,36.44791994,21.89006615,20.93770027,20.71286774,20.57178688,20.26786041,23.59796333,-999,QSO,null
5758,3.86511E+18,1.23766E+18,195.6008288,36.08834963,20.59825325,19.79137421,19.4642334,19.6557579,19.39578629,22.54166985,-999,STAR,F3/F5V (30743)
5760,6.37489E+18,1.23767E+18,191.9436808,35.55060022,21.72619438,21.12094307,20.72349167,20.35558701,19.92271423,22.1962204,-999,QSO,BROADLINE
5765,6.37489E+18,1.23767E+18,196.8933404,34.22422837,21.1018734,20.67152214,20.57348251,20.50828171,20.21897507,21.48433113,21.63211632,QSO,BROADLINE
5767,6.37932E+18,1.23767E+18,199.4570219,31.72396457,20.49564362,19.40052414,18.98360252,18.84527588,18.75705528,21.79563141,-999,STAR,F5
5768,3.86525E+18,1.23767E+18,196.3575,34.53041986,21.21978569,20.86573792,20.83455849,20.77474022,20.31813812,22.44800949,-999,QSO,BROADLINE
5769,3.05721E+18,1.23766E+18,192.1922869,36.8500042,22.60562325,21.52730179,21.24974251,21.24765015,20.74798012,23.09597206,-999,STAR,G0 (G_101-29)
5771,6.37489E+18,1.23766E+18,192.7062592,36.38614446,21.87760353,20.65289116,20.40220261,20.35349083,20.44696999,22.75891113,-999,STAR,A5II (34578)
