galex_objid,sdss_objid,ra,dec,u,g,r,i,z,nuv_mag,fuv_mag,classs,subclass
6.37873E+18,1.23767E+18,190.1158703,23.32187883,22.16001701,21.90892601,20.69372749,19.71763802,19.49118233,23.76663589,-999,GALAXY,null
6.37873E+18,1.23767E+18,189.4697214,23.37136977,22.21433067,19.90862656,18.22949791,17.73628235,17.37094498,23.60169601,-999,GALAXY,STARFORMING
6.37873E+18,1.23767E+18,189.3806019,24.12005571,22.31080627,21.59057999,20.56331635,19.62223816,19.28794861,23.08884239,-999,GALAXY,null
6.37873E+18,1.23767E+18,189.3806019,24.12005571,22.31080627,21.59057999,20.56331635,19.62223816,19.28794861,23.08884239,-999,GALAXY,null
6.37873E+18,1.23767E+18,189.5544292,24.03048991,21.47986031,20.87213326,20.80439568,20.49698639,20.13572502,20.90670776,21.72702789,QSO,BROADLINE
6.37873E+18,1.23767E+18,188.1807383,21.56838332,21.71227264,21.3963871,20.79760361,19.60597229,19.22370148,22.69985199,-999,GALAXY,null
6.37873E+18,1.23767E+18,187.9708814,21.54420463,22.10186958,21.11423111,20.96430397,21.02866554,20.80282021,22.00667763,-999,STAR,F6II (61295)
6.37873E+18,1.23767E+18,188.1466962,21.2606272,19.79725647,18.4413662,17.73894691,17.37612724,17.1693058,19.85451508,20.61722755,GALAXY,null
6.37873E+18,1.23767E+18,187.6790938,21.33728192,18.89554024,17.88502884,17.42300034,17.11736488,17.03036499,19.41937828,20.03801727,GALAXY,STARBURST
6.37873E+18,1.23767E+18,187.9729992,21.3454622,19.11232376,17.48074532,16.67814827,16.26410675,15.93666267,20.48736763,20.53003502,GALAXY,null
6.37873E+18,1.23767E+18,187.8191289,21.35859614,21.09848022,19.86575508,18.9776535,18.55549049,18.43998528,21.4734993,22.27453041,GALAXY,AGN
6.37873E+18,1.23767E+18,188.4887312,21.56069586,19.39789581,18.16169548,17.66170311,17.36805153,17.16181564,20.35762215,20.97111511,GALAXY,STARFORMING
6.37873E+18,1.23767E+18,187.1732349,19.181441,23.74421501,20.17457199,18.72046661,18.0404892,17.61575508,22.88785934,-999,GALAXY,null
6.37873E+18,1.23767E+18,187.4746304,19.29225423,24.46629906,21.83428001,20.16533089,19.25566292,18.81023026,21.78655243,-999,GALAXY,null
6.37873E+18,1.23767E+18,187.1286845,19.50934996,20.97088432,20.65606117,19.91962624,18.99235344,18.97850227,22.48303795,-999,QSO,null
6.37873E+18,1.23767E+18,186.8672036,19.21674664,20.07268906,18.47887993,17.62155914,17.18222046,16.83623123,21.1513958,21.48959541,GALAXY,STARFORMING
6.37873E+18,1.23767E+18,187.5612805,19.2520986,20.7024765,20.08672142,20.06751442,20.05970383,19.83386421,21.17064667,22.15244675,QSO,BROADLINE
6.37873E+18,1.23767E+18,187.1408592,19.27280835,19.58065987,18.22232056,17.62121582,17.26723671,17.05159378,20.2113266,20.58890915,GALAXY,null
6.37873E+18,1.23767E+18,187.4469601,19.27778763,18.60995483,17.47218895,16.94457054,16.60346794,16.40099335,19.49319458,20.02836418,GALAXY,STARFORMING
6.37873E+18,1.23767E+18,187.5286552,19.5866941,19.57785797,18.39226913,17.80240059,17.44700813,17.30080223,20.17539787,20.14706421,GALAXY,STARFORMING
6.37873E+18,1.23767E+18,191.5561103,25.10784318,21.95655823,21.72166252,20.64644432,19.7507515,19.16363144,23.18969727,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.4144595,25.12334268,21.95449448,21.23948479,19.89871979,19.0248642,18.53852463,22.1872139,-999,GALAXY,null
6.37873E+18,1.23767E+18,192.0152399,25.1827428,23.93127441,22.27957535,20.6649189,19.49134636,18.96105003,23.00863075,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.7877654,25.66585776,25.85296249,21.97193336,20.08332443,19.27491188,18.63443184,23.14995384,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.9459262,25.71218123,23.69042397,22.9828701,21.14317513,20.11185646,19.57596588,23.06496048,-999,GALAXY,null
6.37873E+18,1.23767E+18,192.2225538,25.1696197,19.77786064,18.29240417,17.62356377,17.25691795,16.95601654,20.80704117,21.31702423,GALAXY,null
6.37873E+18,1.23767E+18,191.7777826,25.28680099,18.38111687,17.31819725,16.87016869,16.62125587,16.39643478,19.07780647,19.32974815,GALAXY,STARFORMING
6.37873E+18,1.23767E+18,191.2040516,24.25045362,26.61408997,21.63197899,20.28489685,19.41586685,18.87300682,22.07800102,-999,GALAXY,null
6.37873E+18,1.23767E+18,190.7543985,24.38776839,22.88658524,21.72377777,20.3987751,19.4511013,18.97426224,23.08779716,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.6236005,24.56741874,21.35629654,20.60457993,19.45170593,18.86972618,18.40945053,22.52396202,-999,GALAXY,AGN BROADLINE
6.37873E+18,1.23767E+18,191.1530786,24.67254687,20.90188789,20.27139473,20.24660301,20.35783577,19.92133331,20.75948906,-999,QSO,BROADLINE
6.37873E+18,1.23767E+18,191.9764792,24.73767021,22.94107437,21.8876152,20.12683487,19.22369957,18.65272331,21.71101189,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.0589351,23.30149181,23.18588829,21.69415283,20.25865746,19.45079994,18.95482445,22.67256355,-999,GALAXY,BROADLINE
6.37873E+18,1.23767E+18,190.3844687,23.39043634,20.81856537,19.19421387,17.8120594,17.24663925,17.00181389,22.87806511,-999,GALAXY,null
6.37873E+18,1.23767E+18,190.6899666,23.69948345,20.86079597,20.14356422,20.06588745,20.06777191,19.79515648,23.60075188,-999,QSO,BROADLINE
6.37873E+18,1.23767E+18,191.2633357,24.1777022,23.89117241,21.49187088,19.8778019,18.94452286,18.44392204,22.07967186,-999,GALAXY,null
6.37873E+18,1.23767E+18,190.868273,23.96197104,20.38943481,20.21699524,19.88290596,19.53112411,18.78183937,20.86913109,20.69023132,QSO,BROADLINE
6.37873E+18,1.23767E+18,190.2192324,22.59043586,20.9313736,20.60152626,20.48540878,20.37858391,20.38665009,21.1685257,-999,QSO,null
6.37873E+18,1.23767E+18,190.4156206,23.16077187,23.07460594,22.42142868,21.30713272,20.31813622,20.01576996,22.79389191,-999,GALAXY,null
6.37873E+18,1.23767E+18,190.1574585,22.90353167,21.08394051,20.448349,20.30615425,20.22492409,19.98181915,-999,22.32749176,QSO,BROADLINE
6.37873E+18,1.23767E+18,190.3654664,23.16838464,20.30509949,19.97042465,19.78112411,19.5136776,19.47197723,20.17259216,20.73106956,QSO,BROADLINE
6.37873E+18,1.23767E+18,189.672879,21.60072937,21.95016861,21.54099846,21.4881115,21.32795906,21.42761612,22.28351974,-999,QSO,null
6.37873E+18,1.23767E+18,189.9388504,21.55601861,20.42755508,19.89590454,19.88250923,19.83139229,19.53244972,21.70596695,21.73423386,QSO,BROADLINE
6.37873E+18,1.23767E+18,189.4791028,21.98834535,19.25451851,18.00842667,17.36315727,16.97472954,16.74072456,20.11604118,20.10006714,GALAXY,null
6.37873E+18,1.23767E+18,189.25602,22.00861477,19.00522995,17.92975426,17.56925011,17.42785263,17.38971519,20.33751297,20.4739418,STAR,A0p
6.37873E+18,1.23767E+18,188.81321,21.33131912,22.53048134,22.26376724,20.58018494,19.6429863,19.14660835,22.17376328,-999,GALAXY,null
6.37873E+18,1.23767E+18,189.3715182,20.05843113,25.44827843,21.44974327,19.79426956,19.00386047,18.47384453,22.69797516,-999,GALAXY,null
6.37873E+18,1.23767E+18,188.5967519,20.31308623,22.36504364,21.39024734,21.30236435,21.24846649,21.16716194,22.34806824,-999,STAR,A4V (136729)
6.37873E+18,1.23767E+18,188.9815465,20.35764576,22.71433067,20.96930885,19.16225433,18.51725006,18.13779831,21.96151352,-999,GALAXY,null
6.37873E+18,1.23767E+18,188.8987842,20.28080349,25.07990456,22.51920128,20.73610497,19.75737572,19.08202362,-999,21.41436386,GALAXY,null
6.37873E+18,1.23767E+18,188.2723227,19.26795357,20.23821259,18.30938148,16.99017906,16.50723076,16.09660339,22.48113251,-999,GALAXY,null
6.37873E+18,1.23767E+18,187.8855367,19.30757891,20.11958694,18.58271217,17.66454887,17.21559525,16.83710098,21.21965027,-999,GALAXY,STARFORMING
6.37873E+18,1.23767E+18,188.3138783,19.4112275,22.42894554,21.41478729,20.30146408,19.52295685,19.10767937,22.14103317,-999,GALAXY,null
6.37873E+18,1.23767E+18,187.9054745,19.60972046,23.84233093,22.26772499,20.84860611,19.84744644,19.36532402,22.66333771,-999,GALAXY,null
6.37873E+18,1.23767E+18,187.9935754,19.88728497,20.29878998,18.45763206,17.34128952,16.90732193,16.50984764,22.45994949,-999,GALAXY,null
6.37873E+18,1.23767E+18,192.0465227,24.07256826,22.08996582,20.19116974,18.57048225,18.00968361,17.55495834,23.24786758,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.9145607,24.82553812,23.45475006,21.68329239,20.08625412,19.2507782,18.96833229,22.92582512,-999,GALAXY,null
6.37873E+18,1.23767E+18,192.2581328,23.87100947,25.7456131,21.90880775,20.43135643,19.40098572,18.93149757,23.14284325,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.905497,23.92235524,20.4288578,19.80348587,19.82164955,19.84085655,19.61263466,21.96011162,-999,QSO,BROADLINE
6.37873E+18,1.23767E+18,191.8146954,23.35700485,19.58472824,19.15903473,18.36361313,18.04042053,17.65501595,20.43877602,20.67549706,GALAXY,STARFORMING
6.37873E+18,1.23767E+18,191.6812434,23.47353886,20.07448006,18.79839134,17.70673943,17.28250122,16.97525215,20.94174004,21.86249733,GALAXY,null
6.37873E+18,1.23767E+18,191.7157358,23.83118215,20.17687607,19.88844681,20.00080109,19.74168777,19.72268867,20.47682762,20.88266945,QSO,BROADLINE
6.37873E+18,1.23767E+18,190.8521637,22.51076683,20.49574661,19.98171997,19.94345665,19.99646187,19.82861328,22.06811905,-999,QSO,BROADLINE
6.37873E+18,1.23767E+18,191.8481123,22.71659394,24.2562561,22.23183632,20.539505,19.62226486,19.13981438,22.97913551,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.7861471,22.90124388,20.57141304,18.85888863,17.81687355,17.28386879,16.82351303,22.67283249,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.0502526,22.99563606,21.7514286,19.77261543,18.24888802,17.68701363,17.3108902,21.88211441,-999,GALAXY,AGN
6.37873E+18,1.23767E+18,191.4143451,22.46287671,18.82359695,17.79548645,17.39460373,17.18524933,17.04716682,20.01544952,20.2257328,GALAXY,STARBURST
6.37873E+18,1.23767E+18,191.3456604,23.05331953,19.9816494,20.06175613,20.42388725,20.76727486,20.74052048,19.71414566,19.28657341,STAR,WD
6.37873E+18,1.23767E+18,190.4833909,21.60657783,22.71616745,22.00862122,21.81434441,21.98563766,21.8579731,22.22596741,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.3287393,21.87233947,23.64263153,21.88765717,20.44334984,19.36085892,18.90178108,22.92300224,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.2212605,22.05416443,22.21858215,21.1942215,20.17414474,19.43891144,19.05669594,22.00156021,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.2212605,22.05416443,22.21858215,21.1942215,20.17414474,19.43891144,19.05669594,22.00156021,-999,GALAXY,null
6.37873E+18,1.23767E+18,190.8368216,22.38246366,25.31848145,22.40605736,20.84633446,19.60106468,19.04723167,22.37251663,-999,GALAXY,null
6.37873E+18,1.23767E+18,190.8368216,22.38246366,25.31848145,22.40605736,20.84633446,19.60106468,19.04723167,22.37251663,-999,GALAXY,null
6.37873E+18,1.23767E+18,190.8082848,21.28333186,22.7336216,22.50026894,20.86797714,19.44491196,18.97325325,-999,22.09586716,GALAXY,null
6.37873E+18,1.23767E+18,190.7006673,20.68881488,19.68954086,18.39526367,17.63061142,17.11483955,16.79890633,20.40239906,-999,GALAXY,STARFORMING
6.37873E+18,1.23767E+18,190.4390568,21.23957912,22.28808784,21.60379791,21.51649475,21.43850136,21.34104729,22.36948586,-999,STAR,F0II (25291)
6.37873E+18,1.23767E+18,190.2180529,20.1407213,20.65483665,20.29569054,20.26392174,20.06965828,19.77152061,21.61545372,-999,QSO,BROADLINE
6.37873E+18,1.23767E+18,189.6820224,20.51254308,22.54761505,22.1728344,21.38776207,20.59739876,20.85994911,21.54971313,-999,QSO,BROADLINE
6.37873E+18,1.23767E+18,189.771082,20.5949477,21.78828812,21.23285103,21.05993652,20.97209549,20.57553482,22.43113518,-999,QSO,null
6.37873E+18,1.23767E+18,192.4361467,22.26791668,21.29513359,20.15565491,20.29929543,20.53775024,20.79888916,22.88965225,-999,STAR,A0
6.37873E+18,1.23767E+18,192.7931083,22.47395998,21.48004532,21.09973335,21.24737549,21.39060593,21.78756714,22.30520821,-999,STAR,WDcooler
6.37873E+18,1.23767E+18,192.3302269,22.51470227,21.56208038,21.23520851,20.81441498,20.83215332,20.82087898,22.31883812,-999,QSO,null
6.37873E+18,1.23767E+18,192.1857041,22.74189064,22.32591438,21.01138115,19.89318466,18.97841644,18.51107979,21.74630928,-999,GALAXY,null
6.37873E+18,1.23767E+18,192.4448842,23.25861037,21.5483532,20.60632515,18.90838432,18.28788185,17.9402504,22.22383308,-999,GALAXY,null
6.37873E+18,1.23767E+18,192.7075889,22.46114767,25.21455002,21.93193436,20.15326691,19.26877403,18.73654366,-999,22.9066124,GALAXY,null
6.37873E+18,1.23767E+18,191.9951466,22.41244698,19.07064629,18.12273979,17.79260445,17.51683807,17.43976784,19.53351212,19.74655342,GALAXY,STARFORMING
6.37873E+18,1.23767E+18,192.2604252,22.40913188,18.72046471,17.53679085,17.14172554,16.93090248,16.94636917,19.81720543,19.82731056,GALAXY,STARBURST
6.37873E+18,1.23767E+18,192.7554532,22.45840764,19.22308731,18.05290031,17.49709511,17.13804245,16.96635818,20.05827713,20.1012249,GALAXY,null
6.37873E+18,1.23767E+18,192.8304613,22.77688037,19.1204319,18.11027336,17.75019836,17.44913483,17.4101944,19.85670471,20.1194706,GALAXY,STARFORMING
6.37873E+18,1.23767E+18,192.8062571,22.88775841,20.69832993,20.18737984,20.09360123,19.96013641,19.81042862,20.42354584,21.17887688,QSO,BROADLINE
6.37873E+18,1.23767E+18,192.0977856,23.04466749,21.43364334,20.94102859,20.80699539,20.70898628,20.51697159,21.47401047,22.09602547,QSO,BROADLINE
6.37873E+18,1.23767E+18,191.9744442,21.466135,21.75105095,20.9724102,20.32304192,19.68946838,19.38915634,22.98275757,-999,QSO,null
6.37873E+18,1.23767E+18,192.021325,21.47047091,20.73574638,20.08601952,19.86656952,19.75401306,19.76556206,22.28689957,-999,STAR,A2II (39866)
6.37873E+18,1.23767E+18,191.5129065,21.71505665,21.92651749,21.28089714,21.27066612,21.08579254,21.1569519,22.94690514,-999,QSO,BROADLINE
6.37873E+18,1.23767E+18,192.3137449,21.83100398,20.85941315,20.09025955,20.19237328,19.97588158,19.73935318,22.39003181,-999,QSO,BROADLINE
6.37873E+18,1.23767E+18,192.1343359,22.01626568,19.58480263,18.29555511,17.5996151,17.20967674,17.00488663,20.63107491,20.71170044,GALAXY,null
6.37873E+18,1.23767E+18,191.9586239,20.657994,22.00549698,20.86329079,19.16697502,18.45893288,18.04634857,21.9917469,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.2282832,20.95571136,20.64437866,19.19218254,17.86860847,17.27570915,16.8098278,21.96090126,-999,GALAXY,STARFORMING BROADLINE
6.37873E+18,1.23767E+18,191.6490714,20.9549995,20.73160362,20.16576385,20.04541779,20.04842758,19.79269791,21.91771507,-999,QSO,BROADLINE
6.37873E+18,1.23767E+18,191.3936831,21.50405552,24.86473274,22.33482552,21.04411125,19.97443962,19.413517,22.52973175,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.1676483,21.47023698,23.11587334,22.15858459,20.78790855,19.93601608,19.46791077,22.59184265,-999,QSO,null
6.37873E+18,1.23767E+18,191.6715396,21.14330177,19.76701164,18.52168655,17.7281723,17.3241291,17.02028847,20.58231354,21.34412575,GALAXY,null
6.37873E+18,1.23767E+18,191.5125841,21.15228713,19.37814903,18.12584686,17.63809204,17.32683945,17.12667274,19.74723434,20.12081909,GALAXY,STARFORMING
6.37873E+18,1.23767E+18,191.3528932,21.21306611,20.3174839,19.88120079,19.82270432,19.59889793,19.41958618,20.73771667,21.62216377,QSO,BROADLINE
6.37873E+18,1.23767E+18,190.9378588,19.92718381,22.48851776,21.83337021,20.72231674,19.75958443,19.42325974,22.36306381,-999,GALAXY,null
6.37873E+18,1.23767E+18,190.8453158,20.21350816,22.81559372,22.32478142,20.60239792,19.66268349,19.11037064,22.50465393,-999,GALAXY,null
6.37873E+18,1.23767E+18,190.4963172,20.30598786,21.59404373,20.68127632,20.75873947,20.49071312,20.53244781,21.88490486,-999,QSO,BROADLINE
6.37873E+18,1.23767E+18,191.1063852,20.4948151,22.31950569,22.59103775,20.79092979,19.66301346,19.03889847,22.53756332,-999,GALAXY,null
6.37873E+18,1.23767E+18,190.6970332,20.10204771,22.09954834,21.66452026,21.50861549,21.61340714,21.35305977,21.69347763,21.75657845,QSO,null
6.37873E+18,1.23767E+18,191.062955,20.28263374,18.32546806,18.36017799,18.67168617,18.9152317,19.11917114,18.38706207,19.10269165,STAR,O8e (188001)
6.37873E+18,1.23767E+18,190.3162726,18.64396876,20.36513901,19.35340691,18.27153397,17.75101471,17.54583549,-999,22.23196793,GALAXY,null
6.37873E+18,1.23767E+18,192.1839373,20.43208762,24.15901756,22.85484314,20.7960186,19.82089806,19.29818344,22.4690361,-999,GALAXY,null
6.37873E+18,1.23767E+18,192.1839373,20.43208762,24.15901756,22.85484314,20.7960186,19.82089806,19.29818344,22.4690361,-999,GALAXY,null
6.37873E+18,1.23767E+18,192.7590483,20.84648567,23.51241684,20.31514549,18.7236557,18.13003922,17.74417305,22.78395271,-999,GALAXY,null
6.37873E+18,1.23767E+18,192.8996792,21.12520668,22.86086273,21.17636681,20.43173599,19.67754936,19.1228447,22.86042404,-999,QSO,null
6.37873E+18,1.23767E+18,192.697759,20.60682624,20.57214737,20.19485664,19.96562576,20.07226372,19.81262589,20.6107502,22.04726601,QSO,BROADLINE
6.37873E+18,1.23767E+18,192.4046729,20.69290706,20.13043213,18.75520325,17.8616848,17.40748024,17.16304016,20.71012115,21.12018585,GALAXY,null
6.37873E+18,1.23767E+18,192.319838,20.9732303,19.48564911,18.22990227,17.48737144,17.10585213,16.81999397,20.19187927,20.07439995,GALAXY,null
6.37873E+18,1.23767E+18,192.3837784,21.12064325,19.42711067,18.2341423,17.54761314,17.12838554,16.87906456,20.33708572,21.50083923,GALAXY,STARBURST
6.37873E+18,1.23767E+18,192.298168,21.21373352,19.59405136,18.39959717,17.6993351,17.31102371,17.04941368,20.48124886,20.90620804,GALAXY,null
6.37873E+18,1.23767E+18,191.3598347,19.97502694,22.07587051,21.12449265,19.91910362,19.20454979,18.8240242,21.29325867,-999,GALAXY,STARFORMING
6.37873E+18,1.23767E+18,191.9548492,20.27311497,18.45094681,17.41024399,17.03104019,16.86503029,16.85823059,21.30164146,-999,STAR,G0
6.37873E+18,1.23767E+18,192.2186885,20.40598397,25.85618591,21.24535751,20.13117981,19.40525055,18.95109749,22.23373604,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.8898881,18.97807095,22.44797516,21.34732056,20.18938446,19.42144203,19.02354813,22.54907608,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.8422132,19.33675925,21.25393677,20.33164406,19.36974716,18.68679237,18.49166298,21.5080986,-999,QSO,AGN BROADLINE
6.37873E+18,1.23767E+18,191.4269451,19.36967115,22.65698051,22.02004051,21.88157845,21.85910416,21.62524033,22.29128075,-999,STAR,A9V (154660)
6.37873E+18,1.23767E+18,191.0305033,19.19211487,20.53600883,20.14031601,20.3538208,20.61995506,20.86157608,20.59719276,20.83772087,STAR,WD
6.37873E+18,1.23767E+18,191.3163001,19.35380269,21.41839027,21.05295944,20.68535233,20.87231064,20.33613014,21.13514328,21.25671768,GALAXY,STARBURST
6.37873E+18,1.23767E+18,192.8736641,19.41961,23.2592392,21.81874275,20.63080215,19.62232971,19.26445007,22.35285568,-999,GALAXY,null
6.37873E+18,1.23767E+18,193.3859048,19.98306871,22.22686005,21.4466114,20.87370682,20.15356064,19.7368679,22.45508194,-999,QSO,BROADLINE
6.37873E+18,1.23767E+18,192.4203243,20.02311179,23.21763039,21.42521858,21.38508224,21.3125267,20.70671654,22.52921486,-999,STAR,F2III (89254)
6.37873E+18,1.23767E+18,193.2436284,19.91587827,19.0357151,18.1033783,17.78894997,17.55677223,17.52490807,19.61418152,19.86919594,GALAXY,STARFORMING
6.37873E+18,1.23767E+18,191.8905016,19.09824596,22.56324005,21.52112198,19.86253357,19.06471443,18.68685913,22.49475861,-999,GALAXY,null
6.37873E+18,1.23767E+18,192.9689879,19.1324108,22.12111473,20.63861847,20.80947876,20.82988739,21.44114113,21.78897285,-999,STAR,A4V (136729)
6.37873E+18,1.23767E+18,192.2683304,19.36732874,21.56569862,20.94616508,20.94094086,20.85912132,20.65329361,22.53914261,-999,QSO,BROADLINE
6.37873E+18,1.23767E+18,192.2683304,19.36732874,21.56569862,20.94616508,20.94094086,20.85912132,20.65329361,22.53914261,-999,QSO,null
6.37873E+18,1.23767E+18,192.2161796,19.45310158,19.71806717,18.36764336,17.7630825,17.36759758,17.13004112,20.88773155,-999,GALAXY,null
6.37873E+18,1.23767E+18,192.5646288,18.93241913,20.23844147,20.05399513,20.03821373,19.84550285,19.89925385,20.63069534,20.98492241,QSO,null
6.37876E+18,1.23766E+18,188.798544,16.04583876,23.95597458,22.102808,20.808815,19.97996902,19.71516228,23.06143761,-999,GALAXY,null
